source,target,tgt_lng 
Figure 9–22,图9–22,
EXAMPLE 5–10,例5-10,
Figure 5–25,图5-25,
Evaluation,评估,
Data cache,数据缓存,
FPGA Devices,FPGA器件,
Data acknowledge,数据确认,
Data buffer,数据缓冲器,
BP filter,带通滤波器,
FDM system,频分复用系统,
FIGURE 13–48,图13-48,
write signal,写入信号,
FIGURE 8–7,图8-7,
fine-grained,细粒度,
Section 5–7 Troubleshooting,第5-7节 故障排除,
Figure 5–68,图5-68,
TTL gate network,TTL门电路网络,
FIGURE 15–57,图15-57,
Section 15–4 Practical Considerations in the Use of TTL,第15-4节 TTL使用中的实际考虑,
1-of-4 data selector/multiplexer,1选4数据选择器/多路复用器,
Data selection for a 1-of-4-multiplexer,1选4多路复用器的数据选择,
FIGURE 15–41,图15-41,
device A,器件A,
device B,器件B,
Gate propagation delay,门传播延迟,
FF maximum clock freq.,FF最大时钟频率,
FIGURE 7–28,图7-28,
74HC74,74HC74,
4-bit numbers,4位数字,
Cn-1,Cn-1,
FIGURE 7–83,图7-83,
negative edge-triggered J-K flip-flop,负边沿触发的J-K触发器,
FIGURE 7–84,图7-84,
present-state cell,当前状态单元,
Transitions,转换,
FIGURE 10–30,图10-30,
Volatile FPGA,易失性FPGA,
LatticeGC/M,LatticeGC/M,
AT40,AT40,
IDS,IDS,
Atmel.com,Atmel.com,
Sample-and-hold output waveform,采样保持输出波形,
TABLE 12–1,表12-1,
Two-bit quantization,二比特量化,
Sample Interval,采样间隔,
tank level sensors,油箱液位传感器,
indicator panel,指示面板,
Byte 1,字节1,
Byte 2,字节2,
Byte 3,字节3,
Data C,数据C,
3-source synchronous TDM,三源同步时分复用,
F05-13,F05-13,
Figure 5–12,图5-12,
3-bit asynchronous (ripple-clocked) binary counter,3位异步（脉冲时钟）二进制计数器,
up/down synchronous decade counter,上下同步十进制计数器,
Figure 11–19,图11-19,
"1,048,576-bit (1 Mb) DRAM",1048576位（1兆位）动态随机存取存储器,
7-bit address bus,7位地址总线,
FIGURE 11–85,图11-85,
Section 11–1 Semiconductor Memory Basics,第11-1节 半导体存储器基础,
7-segment,七段,
display device,显示设备,
active-LOW outputs,低电平有效输出,
F06-33,F06-33,
Contact-bounce eliminator circuit,接触弹跳消除电路,
Erratic transition voltage,不稳定的转换电压,
BS/ID/BP register select lines,BS/ID/BP寄存器选择线,
BS register parallel data I/O select,BS寄存器并行数据I/O选择,
Data/Instruction register select lines,数据/指令寄存器选择线,
Boundary scan (BS) register,边界扫描(BS)寄存器,
Identification (ID) register,标识(ID)寄存器,
Bypass (BP) register,旁路(BP)寄存器,
VCC and GND Pins,VCC和GND引脚,
Power Dissipation in Still Air,静态空气中的功耗,
Plastic or Ceramic DIP,塑料或陶瓷DIP,
SOIC Package,SOIC封装,
Storage Temperature,存储温度,
Vertical circuits,垂直电路,
Trigger circuits,触发电路,
Horizontal circuits,水平电路,
Board under test,被测板,
Acquisition circuits,采集电路,
Reconstruction and display,重建与显示,
FIGURE 3–61,图3-61,
74 series OR gate device,74系列或门器件,
V,电压,
CC,电源正极,
FIGURE 3–62,图3-62,
74 series NOR gate devices,74系列或非门器件,
lane change directional indicator,车道变换方向指示器,
highway construction projects,高速公路建设项目,
sequential turn signals,顺序转向信号灯,
Six-Position Adder Module,六位加法器模块,
100 kΩ resistors,100千欧电阻,
CMOS full-adders,CMOS全加器,
D SUFFIX,后缀 D,
CASE 751A-03,封装 751A-03,
DT SUFFIX,后缀 DT,
CASE 948G-01,封装 948G-01,
ORDERING INFORMATION,订购信息,
MC54HCXXAJ,MC54HCXXAJ,
MC74HCXXAN,MC74HCXXAN,
MC74HCXXAD,MC74HCXXAD,
4-bit binary sequence,4位二进制序列,
Positive Powers of Two,2的正幂,
Whole Numbers,整数,
Negative Powers of Two,2的负幂,
Fractional Number,分数,
Figure 3–76,图3-76,
Guaranteed Limit,保证限值,
Voltages Referenced to GND,以GND为参考的电压,
Parameter,参数,
"Maximum Propagation Delay, Input A or B to Output Y",最大传播延迟，输入A或B到输出Y,
Product-term,乘积项,
selection,选择,
matrix,矩阵,
Macrocell 1,宏单元1,
High-order,高位,
OUT0,OUT0,
OUT4,OUT4,
OUT5,OUT5,
OUT6,OUT6,
EXAMPLE 10–2,示例10-2,
Chip,芯片,
select,选择,
1024-bit ROM,1024位只读存储器,
32 * 32 array,32*32阵列,
BIN,BIN,
Figure 3–94,图3-94,
gate failure,门电路故障,
"Turn-Off Delay, Input to Output",关断延迟，输入到输出,
ns,纳秒,
AC CHARACTERISTICS,交流特性,
TA = 25°C,TA = 25°C,
"Turn-On Delay, Input to Output",开启延迟，输入到输出,
Figure 15–53,图15-53,
Time slot,时隙,
TDM bit interleaving,TDM比特交织,
Data signal rate detector,数据信号速率检测器,
Transmitter clock (DTE),发送时钟 (DTE),
Data carrier detect,数据载波检测,
Data set ready,数据设备就绪,
Receive data,接收数据,
Request to send,请求发送,
Transmit data,发送数据,
Clear to send,允许发送,
Data terminal ready,数据终端就绪,
Ring indicator,振铃指示,
Signal ground,信号地,
FIGURE 13–68 Standard RS-232 connectors,图13-68 标准RS-232连接器,
54/74HC00A,54/74HC00A,
54 prefix,54前缀,
74 prefix,74前缀,
military grade,军用级,
commercial grade,商用级,
side street vehicle sensor,侧街车辆传感器,
software complier,软件编译器,
General-purpose inputs,通用输入,
SRAM latch memory cell,SRAM锁存存储单元,
One-shots A and B,单稳态触发器A和B,
FIGURE 8–46,图8-46,
DIO6,DIO6,
Data input/output bit,数据输入/输出位,
DIO7,DIO7,
DIO8,DIO8,
MUX 4,MUX 4,
MUX 5,MUX 5,
FIGURE 10–21,图10-21,
SOP logic function,SOP逻辑函数,
CPU A,CPU A,
CPU B,CPU B,
CPU C,CPU C,
FIGURE 14–31 Machine independence of a program written in a high-level language,图14-31 用高级语言编写的程序的机器独立性,
Input HIGH Voltage,输入高电平电压,
Guaranteed Input HIGH Voltage for All Inputs,所有输入的保证高电平输入电压,
Circuit A,电路A,
Circuit B,电路B,
Positive spike,正脉冲,
FIGURE 10–28,图10-28,
LM,逻辑模块,
D OUT,数据输出,
D IN,数据输入,
R/W E,读/写使能,
1M * 1 DRAM,1M * 1 动态随机存取存储器,
Special-purpose,专用,
Decoding functions,解码函数,
Tank with level and temperature sensors and controls,带液位和温度传感器及控制装置的储罐,
Truth table for inlet valve control,进水阀控制真值表,
FIGURE 6–40,图6-40,
F06-40,F06-40,
"inputs A, B, and C",输入A、B和C,
6-bit code,6位代码,
keyboard character,键盘字符,
Reserve,保留,
Maximum Value,最大值,
0.1875 MBps,0.1875 MBps,
1.5 MBps,1.5 MBps,
Operating Temperature,工作温度,
All Package Types,所有封装类型,
Input Rise and Fall Time,输入上升和下降时间,
FIGURE 2–4,图2-4,
RAM checkerboard test,RAM棋盘测试,
RAM checkerboard test pattern,RAM棋盘测试模式,
Figure 7–79,图7-79,
FIGURE 7–24,图7-24,
Open door/window sensors,门窗开启传感器,
SECTION 3–3 CHECKUP,第3-3节检查,
AHCT,AHCT,
Bipolar compatible AHC,双极兼容AHC,
ALB,ALB,
Advanced low-voltage BiCMOS,先进低电压BiCMOS,
ALVC,ALVC,
Advanced low-voltage CMOS,先进低电压CMOS,
AUC,AUC,
RAM 1,RAM 1,
RAM 2,RAM 2,
Figure 11–47,图11-47,
decoding count,解码计数,
final state,最终状态,
PCI shared bus configuration,PCI共享总线配置,
PCI-Express lane configuration,PCI-Express通道配置,
Impedance,阻抗,
Input specifications,输入规格,
SMBus clock,SMBus时钟,
SMBus data,SMBus数据,
System error,系统错误,
AD bus,地址/数据总线,
Address/data bus,地址/数据总线,
64-bit expansion,64位扩展,
antifuse programmable link,反熔丝可编程连接,
fuse link,熔丝连接,
open circuit,开路,
FIGURE 3–53,图3-53,
EPROM technology,EPROM技术,
FIGURE 3–59,图3-59,
74 series AND gate devices,74系列与门器件,
FIGURE 8–16,图8-16,
sigma-delta analog-to-digital conversion,Σ-Δ模数转换,
FLOOR1,一楼,
FLOOR7,七楼,
FLOOR3,三楼,
FLOOR5,五楼,
FLOOR4,四楼,
FLOOR2,二楼,
FLOOR6,六楼,
NMOS gates,NMOS门,
Cell ground,单元接地,
Substrate,衬底,
1st partial product,第一部分积,
2nd partial product,第二部分积,
Sum of 1st and 2nd,第一和第二之和,
3rd partial product,第三部分积,
4th partial product,第四部分积,
5th partial product,第五部分积,
6th partial product,第六部分积,
Stimulus process,激励过程,
input identifiers,输入标识符,
FIGURE 11–1,图11-1,
ispMACH,ispMACH,
ispLEVER classic,ispLEVER经典版,
Latticesemi.com,Latticesemi.com,
ATF,ATF,
ProChip Designer,ProChip设计师,
TABLE 10–2,表10-2,
ISE Design Suite,ISE设计套件,
Xilinx.com,Xilinx.com,
Artix,Artix,
Kintex,Kintex,
Virtex,Virtex,
iCE40,iCE40,
Lattice Diamond,Lattice Diamond,
MachX02,MachX02,
iCEcube2,iCEcube2,
Lattice ECP3,Lattice ECP3,
LatticeXP2,LatticeXP2,
Flowchart for a basic checksum test,基本校验和测试的流程图,
Fixed interval,固定间隔,
Variable voltage,可变电压,
Variable slope,可变斜率,
Variable time,可变时间,
Fixed-slope ramp,固定斜率斜坡,
Random access,随机存取,
Serial access,串行存取,
Travan,Travan,
DI02,DI02,
DI03,DI03,
DI04,DI04,
End-or-identify,结束或识别,
2's complement,二进制补码,
1’s complements,一的补码,
Figure 3–37,图3-37,
AUP,AUP,
AVC,AVC,
BCT,BCT,
Standard BiCMOS,标准双极互补金属氧化物半导体,
positive edge-triggered J-K flip-flop,正边沿触发的J-K触发器,
block (LAB),逻辑阵列块 (LAB),
Logic array,逻辑阵列,
Auxiliary memory,辅助存储器,
Digital input,数字输入,
Digital output,数字输出,
Analog output,模拟输出,
Program cache,程序缓存,
Register file A,寄存器文件A,
Data path A,数据通路A,
Register file B,寄存器文件B,
Data path B,数据通路B,
Program fetch,程序获取,
Disk drives,磁盘驱动器,
CAMI,CAMI,
VCR,VCR,
FIGURE 4–58,图4-58,
SN54LSXXJ,SN54LSXXJ,
SN74LSXXN,SN74LSXXN,
SN74LSXXD,SN74LSXXD,
TP,测试点,
330 Ω resistors,330欧姆电阻器,
NO logic,非逻辑,
Minutes,分钟,
CTR DIV 6,六进制计数器,
Bit 1,位1,
Bit 2,位2,
Bit 3,位3,
FIGURE 11–10 Basic SRAM array,图11-10 基本SRAM阵列,
RAM 32k×8,RAM 32k×8,
Dispatch,分派,
193-bit frame,193位帧,
Slot 1,时隙1,
Slot 2,时隙2,
Slot 3,时隙3,
Slot 4,时隙4,
Sync,同步字段,
USB packets,USB数据包,
CMOS NAND gate circuit,CMOS与非门电路,
Receiver clock,接收器时钟,
Signal quality detector,信号质量检测器,
Test pin,测试引脚,
LS,低功耗肖特基,
LV-A,低电压CMOS,
Low-voltage CMOS,低电压CMOS,
LV-AT,双极兼容型低电压A,
Bipolar compatible LV-A,双极兼容型低电压A,
LVC,低电压CMOS,
LVT,低电压技术,
modulus-12 counter,模12计数器,
synchronous clocking,同步时钟,
control block,控制块,
Burst data,突发数据,
AD[03],AD[03],
AD[01],AD[01],
IOPWR,IOPWR,
ACK64#,ACK64#,
Bus transfer in progress,总线传输进行中,
Initiator ready,发起方就绪,
Target ready,目标方就绪,
Target selected,目标方已选择,
Target halt request,目标方暂停请求,
Locked transaction,锁定事务,
Branch,分支,
FIGURE 9–21,图9-21,
J input,J输入,
asynchronous 32k * 8 SRAM,异步32k * 8静态随机存取存储器,
Column select,列选择,
FIGURE 11–37 Basic flash memory array,图11-37 基本闪存阵列,
Burst addressing,突发寻址,
output device,输出设备,
loads,负载,
Input device,输入设备,
FIGURE 13–9,图13-9,
optical fiber connectors,光纤连接器,
Optical connectors,光学连接器,
Electrical signal source,电信号源,
Electrical-to-light conversion,电光转换,
Light-to-electrical conversion,光电转换,
assembly level languages,汇编级语言,
machine level languages,机器级语言,
7-seg decoder,七段译码器,
Fuse blown,保险丝熔断,
Fuse intact,保险丝完好,
FIGURE 13–76 Tri-state buffer interface to a bus,图13-76 三态缓冲器与总线接口,
conversion,转换,
Digital to end user,数字到终端用户,
FIGURE 14–9 Elements of a microprocessor (CPU),图14-9 微处理器（CPU）的组成部分,
Hardware implementation,硬件实现,
VHDL structural implementation,VHDL结构化实现,
Logic device,逻辑器件,
F09-42,F09-42,
FIGURE 8–35 Basic UART block diagram,图8-35 基本UART框图,
block,块,
pins/LAB,引脚/LAB,
FIGURE 11–11,图11-11,
Input ready,输入就绪,
Shift in,移入,
Output ready,输出就绪,
Shift out,移出,
Logic ground,逻辑地,
FIGURE 14–34,图14-34,
Simplified microcontroller block diagram,简化微控制器框图,
Embedded memory,嵌入式存储器,
lines,线路,
memory block,存储器块,
I/O elements,输入/输出元件,
FIGURE 10–33,图10-33,
TABLE 10–3,表10-3,
FIGURE 11–45,图11-45,
I/O Interface,输入/输出接口,
Figure 13–23,图13-23,
QAM signal,QAM信号,
Figure 13–83,图13-83,
Positive–going pulse,正向脉冲,
Rising or leading edge,上升沿或前沿,
Falling or trailing edge,下降沿或后沿,
Ideal pulses,理想脉冲,
Sig 1,信号1,
1 Hz,1赫兹,
data movement,数据移动,
binary-to-Gray code converter,二进制到格雷码转换器,
SB SRAM,SB SRAM,
ADDRESS-BURST,地址突发,
VIH level,VIH电平,
FIGURE 15–4,图15-4,
gate operation,门电路操作,
Ignition,点火,
Lights,车灯,
FIGURE P–14,图P-14,
Board position,板位置,
Component in chamber,腔室中的组件,
Level control,电平控制,
triggering waveform,触发波形,
sweep,扫描,
Circuit Technology,电路技术,
ABT,ABT,
Advanced BiCMOS,高级双极互补金属氧化物半导体,
Advanced CMOS,高级互补金属氧化物半导体,
ACT,ACT,
Bipolar compatible AC,双极兼容AC,
Advanced high-speed CMOS,高级高速互补金属氧化物半导体,
Four-bit Johnson counter,四位约翰逊计数器,
Five-bit Johnson counter,五位约翰逊计数器,
Vehicle sensor for the side street,侧街车辆传感器,
Block diagram of the sequential logic,时序逻辑框图,
Code digit 1,代码数字1,
Code digit 2,代码数字2,
4-bit shift,4位移位,
One-Shot A,单稳态触发器A,
Logic array block (LAB),逻辑阵列块 (LAB),
