source,target,tgt_lng 
Fig. 11.40,图11.40,
drain terminal,漏极端子,
Fig. 7.23a,图7.23a,
Fig. 7.23b,图7.23b,
FIG. 7.24,图7.24,
Fig. 8.81,图8.81,
Fig. 8.82,图8.82,
electronic switching,电子开关,
two-channel mixing network,双通道混合网络,
drain to source,漏极到源极,
first order,一阶,
second order,二阶,
response plot,响应图,
Fig. 10.9,图10.9,
Fig. 10.10,图10.10,
AC Output Impedance,交流输出阻抗,
Fig. 5.78,图5.78,
Fig. 5.79,图5.79,
Fig. 5.80,图5.80,
Figs. 5.82 and 5.83,图5.82和5.83,
Luminosity,光度,
Standard response curve of the human eye,人眼标准响应曲线,
FIG. 11.31,图11.31,
First-order low-pass active filter,一阶低通有源滤波器,
Fig. 11.32,图11.32,
second-order low-pass filter,二阶低通滤波器,
cutoff at -40 dB per decade,每十倍频程-40 dB的截止,
Fig. 11.30 a,图11.30 a,
circuit voltage gain,电路电压增益,
filter response,滤波器响应,
second-order filter circuit,二阶滤波器电路,
midband frequencies,中频段,
Fig. 9.12,图9.12,
Differential-output,差分输出,
"Differential-input, differential-output operation",差分输入差分输出操作,
FM demodulator,调频解调器,
first-order low-pass filter,一阶低通滤波器,
EXAM PLE 5.10,例题 5.10,
Fig. 8.13,图8.13,
half-wave variable-resistance phase control,半波可变电阻相位控制,
rms current,均方根电流,
Fig. 14.3,图14.3,
Fig. 14.2 a,图14.2a,
Fig. 14.2 c,图14.2c,
Sawtooth Generator,锯齿波发生器,
multivibrators,多谐振荡器,
EXAMPLE 5.22,例 5.22,
FIG. 17.27,图17.27,
Trigger Switch,触发开关,
Fig. 17.28,图17.28,
General Purpose,通用,
NPN Silicon,NPN硅,
SEMICONDUCTOR TM,半导体商标,
Fig. 7.11,图7.11,
Eq. (7.10),公式(7.10),
self-bias network,自偏置网络,
transistor output impedance,晶体管输出阻抗,
Fig. 17.64,图17.64,
Fig. 17.65,图17.65,
LM348,LM348,
CE amplifier,共射放大器,
BJT cascade amplifier,BJT级联放大器,
AiT,AiT,
Adjustable-Voltage Regulators,可调电压稳压器,
Improved Series Regulator,改进型串联稳压器,
EXAMPLE 14.5,例14.5,
Fig. 14.11,图14.11,
FIG. 14.10,图14.10,
RIPPLE VOLTAGE OF CAPACITOR FILTER,电容滤波器的纹波电压,
triangular ripple waveform,三角形纹波波形,
Fig. B.2,图B.2,
capacitor discharge,电容器放电,
voltage change,电压变化,
Example 11.4,例11.4,
EXAMPLE 11.5,例11.5,
LM348 IC,LM348集成电路,
approximate piecewise model,分段近似模型,
dc feedback resistor,直流反馈电阻,
feedback resistance,反馈电阻,
amplifying device,放大器件,
output sinusoidal signal,输出正弦信号,
input sinusoidal signal,输入正弦信号,
input ac power,输入交流功率,
sun,太阳,
sea level,海平面,
ninth harmonic,九次谐波,
Kirchhoff’s voltage rule,基尔霍夫电压定律,
input circuit,输入电路,
output network,输出网络,
FIG. 2.101,图2.101,
Clamping network,箝位网络,
NETWORKS WITH A DC AND AC SOURCE,含直流和交流源的网络,
Fig. 2.102,图2.102,
two-source networks,双源网络,
dual power supply,双电源,
Internal power dissipation,内部功耗,
Thévenin equivalent circuit,戴维南等效电路,
input network,输入网络,
breakover value,转折电压值,
pnpn AND OTHER DEVICES842,pnpn及其他器件842,
FIG. 17.1,图17.1,
SCR symbol,可控硅整流器符号,
FIG. 17.2,图17.2,
SCR two-transistor equivalent circuit,可控硅整流器双晶体管等效电路,
Fig. 11.33,图11.33,
Eq. (11.13),公式(11.13),
Eq. (11.15),公式(11.15),
dc bias network,直流偏置网络,
BJT bias circuit,双极结型晶体管偏置电路,
EXAMPLE 4.12,例4.12,
Fig. 4.41,图4.41,
Ideal current source,理想电流源,
Practical current source,实际电流源,
Voltage and current sources,电压源和电流源,
constant current,恒定电流,
high impedance,高阻抗,
Constant-current circuits,恒流电路,
bipolar devices,双极型器件,
FET devices,场效应管器件,
FIG. 2.57,图2.57,
half-wave system,半波系统,
Fig. 2.58,图2.58,
Plot,绘图,
Add Plot to Window,添加绘图到窗口,
Trace-Add Trace-V(Vs:+),轨迹-添加轨迹-V(Vs:+),
Fig. 5.143,图5.143,
SEL g,SEL g,
SELECT,选择,
Eq. 7.23,公式7.23,
Fig. 7.25,图7.25,
Loud music,大声音乐,
heavy truck,重型卡车,
subway train,地铁列车,
Orchestra,管弦乐队,
highway traffic,高速公路交通,
alarm clock,闹钟,
Average conversation,平均对话,
Quiet music,安静音乐,
Dynamic range,动态范围,
Average residence,平均住宅,
computer system,计算机系统,
Figure 12.34,图12.34,
FIG. 12.33,图12.33,
Op-amp class B amplifier,运算放大器B类放大器,
HV diode,高压二极管,
HV,高压,
HV anode,高压阳极,
TV tube,电视显像管,
TV horizontal high voltage,电视行高压,
FIG. 15.36,图15.36,
Battery Charger Circuits,电池充电电路,
Figure 15.37a,图15.37a,
NiCad batteries,镍镉电池,
Red lead,红表笔,
Black lead,黑表笔,
Checking a diode in the forward-bias state,检查二极管正向偏置状态,
Ohmmeter Testing,欧姆表测试,
forward-bias resistance,正向偏置电阻,
reverse-bias level,反向偏置水平,
Tamb,环境温度,
VR,反向电压,
IFSM,最大浪涌电流,
IFRM,最大重复峰值电流,
IF,正向电流,
IFAV,平均正向电流,
Vishay BAS285,Vishay BAS285,
Approximate equivalent circuit,近似等效电路,
Schottky (hot-carrier) diode,肖特基（热载流子）二极管,
symbol,符号,
Fig. 5.24,图5.24,
Fig. 4.49,图4.49,
input emitter terminal,输入发射极,
output collector terminal,输出集电极,
dc equivalent,直流等效电路,
Fig. 4.50,图4.50,
pnp silicon transistors,pnp型硅晶体管,
14-pin plastic dual-in-line package,14引脚塑料双列直插封装,
Fig. 3.32a,图3.32a,
Fig. 3.32b,图3.32b,
diode IC package,二极管集成电路封装,
Peak forward current,峰值正向电流,
Operating and storage temperature range,工作和存储温度范围,
Lead soldering temperature,引线焊接温度,
High-Efficiency Red,高效红色,
Cobo,Cobo,
pF,皮法,
Cibo,Cibo,
Collector-Base Capacitance,集电极-基极电容,
standard resistor values,标准电阻值,
re TRANSISTOR MODEL,re晶体管模型,
Fig. 5.14,图5.14,
BJT equivalent circuit,双极结型晶体管等效电路,
GSQ,GSQ,
FIG. 7.5,图7.5,
Fig. 7.2,图7.2,
depletion type,耗尽型,
node S,节点S,
total resistance,总电阻,
parallel resistors,并联电阻,
Fig. 8.30,图8.30,
Example 4.28,例4.28,
Figure 4.78,图4.78,
Silent switching audio network,静音切换音频网络,
Fig. 2.5,图2.5,
Section 5.8,第5.8节,
effective resistance,等效电阻,
speaker load,扬声器负载,
low-pass filter circuit,低通滤波器电路,
high-pass filter circuit,高通滤波器电路,
Collector-Emitter Saturation Voltage,集电极-发射极饱和电压,
Base-Emitter Saturation Voltage,基极-发射极饱和电压,
Current-Gain – Bandwidth Product,电流增益-带宽积,
thermostats,恒温器,
Mercury-in-glass thermostats,玻璃管水银恒温器,
0.1°C,0.1摄氏度,
EXAMPLE 4.22,例4.22,
FIG. 4.60,图4.60,
Fig. 9.31,图9.31,
FIG. 9.29,图9.29,
FIG. 9.30,图9.30,
EXAMPLE 4.3,例4.3,
FIG. 17.9,图17.9,
static switch,静态开关,
phase-control system,相位控制系统,
normalized response,归一化响应,
C S,C S,
SCS alarm circuit,SCS报警电路,
Thévenin resistance,戴维南电阻,
Thévenin voltage,戴维南电压,
emitter dc bias current,发射极直流偏置电流,
IC unit,集成电路单元,
EXAMPLE 10.1,例10.1,
dc voltages and currents,直流电压和电流,
Fig. 10.11,图10.11,
Signal Swing,信号摆幅,
Voltage-shunt negative feedback amplifier,电压并联负反馈放大器,
constant-gain circuit,恒定增益电路,
transfer resistance gain,转移电阻增益,
voltage gain with feedback,带反馈的电压增益,
GS,栅源,
FIG. 6.29,图6.29,
FIG. 6.30,图6.30,
n-channel depletion-type MOSFETs,N沟道耗尽型MOSFET,
p-channel depletion-type MOSFETs,P沟道耗尽型MOSFET,
Fig. 5.34,图5.34,
FIG. 2.181,图2.181,
Problem 37,问题37,
Fig. 2.179,图2.179,
Fig. 2.180,图2.180,
transistor Q 3,晶体管Q3,
Fig. 4.77,图4.77,
I control,控制电流,
FIG. 4.76,图4.76,
Current mirror circuit for Example 4.27,例4.27的电流镜电路,
BJT configurations,双极结型晶体管配置,
Program 15.1,程序15.1,
VGS (Th),栅源阈值电压,
Thévenin equivalent circuits,戴维南等效电路,
EXAMPLE 9.15,例 9.15,
Fig. 7.1,图7.1,
Fig. 7.4,图7.4,
EXAMPLE 12.1,例12.1,
Fig. 12.5,图12.5,
ac voltage component,交流电压分量,
FET ac equivalent model,场效应管交流等效模型,
Gate-source voltage,栅源电压,
voltage-divider BJT bias configuration,分压式BJT偏置配置,
Section 9.6,第9.6节,
Fig. 9.25,图9.25,
switching regulator,开关稳压器,
COM,公共端,
"Agilent Technologies, Inc.",安捷伦科技公司,
IN4007 silicon diode,IN4007硅二极管,
SEMICONDUC,半导体,
Fig. 7.87,图7.87,
FIG. 5.89,图5.89,
Fig. 16.47,图16.47,
photon energy,光子能量,
AlInGaP,AlInGaP,
GaN,GaN,
Cursor,光标,
DSS,饱和漏极电流,
2N3904,2N3904,
B+K Precision Corporation,B+K Precision Corporation,
bypassed source resistance,旁路源极电阻,
DC Operation,直流操作,
dc equivalent circuit,直流等效电路,
Op-amp slew rate,运算放大器压摆率,
gain versus bandwidth,增益与带宽,
Figure 10.47,图10.47,
gain versus frequency,增益与频率,
Fig. 7.53,图7.53,
Example 7.15,例7.15,
N-Channel General Purpose Amplifier,N沟道通用放大器,
low-level audio amplifier,低电平音频放大器,
analog switching applications,模拟开关应用,
Source & Drain,源极与漏极,
MMBF5457,MMBF5457,
TO-92,TO-92,
Bypassed R S,旁路R S,
dc voltage sources,直流电压源,
FIG. 7.63,图7.63,
Opteron 2400,Opteron 2400,
AMD,AMD,
Power 7,Power 7,
IBM Power 6,IBM Power 6,
Motorola 6800,Motorola 6800,
RCA 1802,RCA 1802,
Intel 8085,Intel 8085,
Tukwila,Tukwila,
Xeon Nehalem-Ex,Xeon Nehalem-Ex,
Transistor IC count,晶体管集成电路数量,
1960,1960年,
NXP,NXP,
HEF4069UB,HEF4069UB,
Hex inverter,六反相器,
Proteomics,蛋白质组学,
"Two-station, two channel intercom",双站双通道对讲机,
Dynamic impedance,动态阻抗,
active devices,有源器件,
frequency dependence,频率依赖性,
tube,电子管,
RC circuit,RC电路,
Fig. 9.57,图9.57,
FIG. 4.81,图4.81,
Field-effect LCDs,场效应液晶显示器,
Transmissive field-effect LCD,透射型场效应液晶显示器,
Reflective-type LCD,反射型液晶显示器,
Fixed-gain amplifier,固定增益放大器,
constant gain,恒定增益,
summing,求和,
buffering amplifiers,缓冲放大器,
active filter,有源滤波器,
bandpass filter circuit,带通滤波器电路,
Fig. 11.64,图11.64,
FIG. 11.61,图11.61,
FIG. 11.62,图11.62,
FIG. 11.63,图11.63,
linear voltages,线性电压,
COMMON CATHODE,共阴极,
NO PIN,无引脚,
FIG. 1.54,图1.54,
base characteristics,基极特性,
Insulator,绝缘体,
Second-order low-pass active filter,二阶低通有源滤波器,
Fig. 14.4,图14.4,
Fig. 5.35,图5.35,
emitter resistance,发射极电阻,
equations,方程,
bypassed,旁路,
Figure of Merit,品质因数,
GBP,GBP,
AC Current Gain,交流电流增益,
FIG. 12.2,图12.2,
Series-fed class A large-signal amplifier,串联馈电A类大信号放大器,
FIG. 12.3,图12.3,
Transistor characteristic,晶体管特性,
Type Q2T2905,Q2T2905型,
quad pnp silicon transistor,四路PNP硅晶体管,
Passivated die,钝化芯片,
Axial molding,轴向成型,
compound injection,复合材料注塑,
Epoxy package,环氧树脂封装,
Locking tabs,锁定卡扣,
output parallel branches,输出并联支路,
Fig. 9.48,图9.48,
frequencies,频率,
FIG. 17.32,图17.32,
Simple capacitor filter,简单电容滤波器,
diode models,二极管模型,
applications,应用,
piecewise-linear characteristics,分段线性特性,
Speed of response,响应速度,
Junction to cathode lead,结到阴极引线,
NI Circuit Design Suite 11.0,NI电路设计套件11.0,
Current shunt feedback,电流并联反馈,
V BC,V BC,
Measuring V CE and V C,测量V CE和V C,
Collector Current – Continuous,集电极电流 – 连续,
Total Device Dissipation @ TA = 25 ̊C,器件总功耗 @ TA = 25 ̊C,
Derate above 25 ̊C,高于 25 ̊C 时降额,
Operating and Storage Junction,工作和存储结温,
Program 12.3,程序 12.3,
Op-Amp Push–Pull Amplifier,运算放大器推挽放大器,
Figure 12.33,图 12.33,
8-(cid:2) load,8Ω 负载,
APPENDIX C,附录C,
TABLE C.2,表C.2,
Standard Values of Commercially Available Resistors,商用可用电阻器的标准值,
Ohms,欧姆,
Kilohms,千欧姆,
Megohms,兆欧姆,
TABLE C.3,表C.3,
Typical Capacitor Component Values,典型电容器元件值,
MF,兆法,
TABLE 4.1,表4.1,
BJT Bias Configurations,BJT偏置配置,
Collector Current–Continuous,集电极电流-连续,
Collector-Base Breakdown Voltage,集电极-基极击穿电压,
Emitter-Base Breakdown Voltage,发射极-基极击穿电压,
Moore’s prediction,摩尔预测,
Intel 4004,Intel 4004,
Intel 8004,Intel 8004,
Intel 80286,Intel 80286,
Intel 80386,Intel 80386,
Intel 804861,Intel 804861,
Pentium,奔腾,
Pentium III,奔腾III,
Pentium IV,奔腾IV,
Itanium 2,安腾2,
Core 2 Duo Intel,英特尔酷睿2双核,
Dual-Core Itanium 2,双核安腾2,
Core i7 Intel,英特尔酷睿i7,
L,电感,
Su mming-integrator circuit,求和积分电路,
analog-computer,模拟计算机,
integrator-circuit,积分电路,
565 PLL unit,565 PLL单元,
Common-base r e model,共基极r e模型,
Example 5.19,例5.19,
% Conductance,% 电导率,
FIG. 16.27,图16.27,
Clairex CdS photoconductive cell,Clairex CdS光电导电池,
resistive element,电阻元件,
Diode protection,二极管保护,
emitter-to-base voltage,发射极-基极电压,
Peak forward surge current,峰值正向浪涌电流,
Repetitive peak forward current,重复峰值正向电流,
Junction to ambient air,结到环境空气,
on PC board,在PC板上,
Small-Signal Schottky Diode,小信号肖特基二极管,
Reverse voltage,反向电压,
IC Q,IC Q,
FIG. 4.45,图4.45,
FIG. 4.43,图4.43,
FIG. 4.46,图4.46,
Common-collecter (emitter-follower) configuration,共集电极（射极跟随器）配置,
2nd electrode,第二电极,
Clear coating,透明涂层,
entire top surface,整个顶面,
1st electrode,第一电极,
Ceramic base,陶瓷基底,
Photoconductive material,光敏材料,
Wire terminals,导线端子,
CBV,CBV,
CBOBV,CBOBV,
FIG. 3.8,图3.8,
common-base transistor amplifier,共基极晶体管放大器,
DC components,直流分量,
"Semiconductor Components Industries, LLC","Semiconductor Components Industries, LLC",
Channel width,沟道宽度,
Length of channel,沟道长度,
n+ substrate,n+衬底,
n–,n型,
p,p型,
FIG. 6.43,图6.43,
PIR motion-detection unit,PIR运动检测单元,
Heavily doped,重掺杂,
Lightly doped,轻掺杂,
FIG. 6.47,图6.47,
Basic construction of an n-channel MESFET,n沟道MESFET的基本结构,
SMALL SIGNAL CHARACTERISTICS,小信号特性,
Drain-source voltage,漏源电压,
Electrons,电子,
positive gate,正栅极,
